anchor,positive,negative
embeddings_train_data\footwear\anchor\ae13233b0ed409149239a49798b292f4.jpg,embeddings_train_data\footwear\positive\d113cf8ad74363de60451693f5d6a7cd.jpg,embeddings_train_data\footwear\positive\aca1c9ecb5e8a2182b1a6a6db42c97c6.jpg
embeddings_train_data\footwear\anchor\d130edcbf82744dd798dfd7cecb25e04.jpg,embeddings_train_data\footwear\positive\65882239d8ad07323e865b371e68628a.jpg,embeddings_train_data\footwear\positive\52cc692b63f62fe97c6311a5e2ded9bd.jpg
embeddings_train_data\footwear\anchor\f196da06cd68fab73b41c7debcd78cbc.jpg,embeddings_train_data\footwear\positive\16c6a65d0367752ce53b01df6a59ff4c.jpg,embeddings_train_data\footwear\positive\a59427e56edd8d9ce30e96daef30ec2e.jpg
embeddings_train_data\footwear\anchor\b5b53e988eec05fa479b686518236df0.jpg,embeddings_train_data\footwear\positive\ab07ec4bdb74c2b214219aa22d966dd8.jpg,embeddings_train_data\footwear\positive\a3e9c165be30c79fa868d44ba5a81d54.jpg
embeddings_train_data\footwear\anchor\34e48338adadc773fcaaad50237f2d45.jpg,embeddings_train_data\footwear\positive\73abbfe63f59dd6811059e08e071af59.jpg,embeddings_train_data\footwear\positive\bb605151ae3885d9533494d744d87048.jpg
embeddings_train_data\footwear\anchor\f3b509274880264433ec5a5883f4e1be.jpg,embeddings_train_data\footwear\positive\16ff1546fa9ad6364f844d11e9e8aad4.jpg,embeddings_train_data\footwear\positive\b040ca0d4d7d9aa29dce1b2238335d83.jpg
embeddings_train_data\footwear\anchor\ad040c8fef6ea2a6767be74d302481b8.jpg,embeddings_train_data\footwear\positive\561d84d43e1945b246ec127a5a1fb680.jpg,embeddings_train_data\footwear\positive\afd36a877ce61bfcd79cd94819d3e309.jpg
embeddings_train_data\footwear\anchor\6c885f8022643c41c09448f63b820f8e.jpg,embeddings_train_data\footwear\positive\4dfce6993d5a267c367ee899f3b939f7.jpg,embeddings_train_data\footwear\positive\b4cdbfd5602c9b704fe1eb61db9622cf.jpg
embeddings_train_data\footwear\anchor\f212ae637c7e25c830ba2838f09d87bf.jpg,embeddings_train_data\footwear\positive\1f654f9115a49e9d4d765d55ead64873.jpg,embeddings_train_data\footwear\positive\d17d3265fdb409fa94a3a2c5df54e423.jpg
embeddings_train_data\footwear\anchor\69f1b83a040b87fec561db90555c5186.jpg,embeddings_train_data\footwear\positive\f454e7e974cfd520747d555a4cf5a0ac.jpg,embeddings_train_data\footwear\positive\dfe4b73e620c705ee1b802cac747c532.jpg
embeddings_train_data\footwear\anchor\a7304e22c6044404ddcd0e670b75d44b.jpg,embeddings_train_data\footwear\positive\50570af2943e7615eca1865249df131a.jpg,embeddings_train_data\footwear\positive\6f73796678373b25deaf4004094d7d17.jpg
embeddings_train_data\footwear\anchor\f49d1f7314cb1169455d3114dad2c5b8.jpg,embeddings_train_data\footwear\positive\785dff4432add64b6b1afe600080353b.jpg,embeddings_train_data\footwear\positive\331747d7e73232c774c20e6fef064c95.jpg
embeddings_train_data\footwear\anchor\dce09e2b06dbcfbeb31b6772a80803ff.jpg,embeddings_train_data\footwear\positive\a2f661cf34d9d11792884fa7d6f6b20c.jpg,embeddings_train_data\footwear\positive\738719ea187da83e89652b5699d0e40e.jpg
embeddings_train_data\footwear\anchor\57ffcb01eb3f5e5ca5cf2bdd64da8008.jpg,embeddings_train_data\footwear\positive\8e447e60f1b159255b1df597e5d19b83.jpg,embeddings_train_data\footwear\positive\5b54a71a388ad2d01edf7fccecef0476.jpg
embeddings_train_data\footwear\anchor\0a9413c08e94cf37f48211f9dac1e85c.jpg,embeddings_train_data\footwear\positive\0990abd12d6b2a138f294d73b48f923c.jpg,embeddings_train_data\footwear\positive\bf0581a8994329b713e7549ab96cd847.jpg
embeddings_train_data\footwear\anchor\39d98dd16497538cb76e3bf5bca64ac8.jpg,embeddings_train_data\footwear\positive\7eb435fcdee652715770f3696604789c.jpg,embeddings_train_data\footwear\positive\87c1c301a867ef88eab9a84a0708038d.jpg
embeddings_train_data\footwear\anchor\ee1231368c121dedd8a90255c5c2354e.jpg,embeddings_train_data\footwear\positive\86d9c8c3d9dc0be1fbd3eb4684a04633.jpg,embeddings_train_data\footwear\positive\f5b63f42e5addd32b0d117659ac93622.jpg
embeddings_train_data\footwear\anchor\7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,embeddings_train_data\footwear\positive\4f4cdf8ae3f767bff9f2eba2650ccf16.jpg,embeddings_train_data\footwear\positive\5693571f032042fa3e8d24c49beaf4ac.jpg
embeddings_train_data\footwear\anchor\9a9fbdbea032f2f53b90654c12819629.jpg,embeddings_train_data\footwear\positive\68ba4aa83373c2f492bd6e03a968eb3b.jpg,embeddings_train_data\footwear\positive\99fbe02098ee9e2894bf9b04e3f1b326.jpg
embeddings_train_data\footwear\anchor\63022668d42d55436752cf8fad758894.jpg,embeddings_train_data\footwear\positive\b5c489dd3579fa7a53c030ae965bc28c.jpg,embeddings_train_data\footwear\positive\9d51df241c0eafef0189606b5d2507bf.jpg
embeddings_train_data\footwear\anchor\bedba3b00d5d18f06ab4d123d3ede7a6.jpg,embeddings_train_data\footwear\positive\bd84e2268484ee9c2c8aa320dae32069.jpg,embeddings_train_data\footwear\positive\d9b1f96a38cc72c2cf38d19fd49187e7.jpg
embeddings_train_data\footwear\anchor\61b18d778d2ac1a8f55f63461899df40.jpg,embeddings_train_data\footwear\positive\36a15c34a11fa118d5782fbbd5edd4ab.jpg,embeddings_train_data\footwear\positive\082d980b8c0c46395f4d6698c6259702.jpg
embeddings_train_data\footwear\anchor\63022668d42d55436752cf8fad758894.jpg,embeddings_train_data\footwear\positive\7d55358cb91806c11178257ce212ed7d.jpg,embeddings_train_data\footwear\positive\2a165c171cb9209f869eff47b44ea6f8.jpg
embeddings_train_data\footwear\anchor\082bdbbb7033a7f75efb75d4d5cd387e.jpg,embeddings_train_data\footwear\positive\362263586935729b83d4f5cf801cca91.jpg,embeddings_train_data\footwear\positive\4676f55875a5712406be2aa4cde1cc70.jpg
embeddings_train_data\footwear\anchor\b2dcfe46526d79fdf098bceef2ffe580.jpg,embeddings_train_data\footwear\positive\88feeac0bf31679d9b606600189ec064.jpg,embeddings_train_data\footwear\positive\988cfdee5f9d44e4a3d8c53033a0f637.jpg
embeddings_train_data\footwear\anchor\7544e9fd650aa305d9fe3ae4565dc1c3.jpg,embeddings_train_data\footwear\positive\2ce2920180764127757fc17496b2e45b.jpg,embeddings_train_data\footwear\positive\0ee31c8af99461cf399c86705bee7a7a.jpg
embeddings_train_data\footwear\anchor\8faddf4080d148ece9185ea3b26ba1dc.jpg,embeddings_train_data\footwear\positive\e3f039ac8723e572749fb4e580c8a09f.jpg,embeddings_train_data\footwear\positive\e32fd24eadba03995751f834bec0ee2f.jpg
embeddings_train_data\footwear\anchor\aa455ad5b339a6eefd4d42f8bbb0877b.jpg,embeddings_train_data\footwear\positive\f420cc1447892e28b34637bfd7f947ea.jpg,embeddings_train_data\footwear\positive\e2bc8dcc9888b2b22b1b156939ff0ad2.jpg
embeddings_train_data\footwear\anchor\8b1d3aa53fa77ae31390de10f7b6c99b.jpg,embeddings_train_data\footwear\positive\0a904778c0a5e41555d057df60d23244.jpg,embeddings_train_data\footwear\positive\e84c45f0f3da5576ed533b7f3faa9541.jpg
embeddings_train_data\footwear\anchor\7f862a7d3b0ee6ac156f6e88d5bfdb25.jpg,embeddings_train_data\footwear\positive\58eaf59d66bb51e9807013c17f95616f.jpg,embeddings_train_data\footwear\positive\d47c1ee8a85de2199970987ec936ded9.jpg
embeddings_train_data\footwear\anchor\e65eaa619979b291c1032dc6d6edce76.jpg,embeddings_train_data\footwear\positive\f385fafd27f9d6addc13d5f5e73e2ecf.jpg,embeddings_train_data\footwear\positive\bf8a7af53c1c05ec39224d3004c95486.jpg
embeddings_train_data\footwear\anchor\271bd069742cd3054ae99f955b073ecc.jpg,embeddings_train_data\footwear\positive\dc59cbe10b6e108b648dd6a49def567a.jpg,embeddings_train_data\footwear\positive\9dcbd83e6339e3619b37fbaf770419cf.jpg
embeddings_train_data\footwear\anchor\dd25f1751ee529e3906a714bdc24b93b.jpg,embeddings_train_data\footwear\positive\d0f4202f45511bb10068b6faa856575a.jpg,embeddings_train_data\footwear\positive\02f085aa92abc2c3a29def00ea91423b.jpg
embeddings_train_data\footwear\anchor\23bba53640d4da5777727662e32978d0.jpg,embeddings_train_data\footwear\positive\1be43fcb6152f4d5225f0d0d259cea33.jpg,embeddings_train_data\footwear\positive\fc606237ad0950633a90a5a12f591c3b.jpg
embeddings_train_data\footwear\anchor\54674fac51072b68606261521f66acbe.jpg,embeddings_train_data\footwear\positive\6e15ff8402bab3004ffec7a5ab39f6ed.jpg,embeddings_train_data\footwear\positive\326b367ef83a0aecc23349fc2a2ab31c.jpg
embeddings_train_data\footwear\anchor\2d19dedbbed116e72014d2f76dc2139a.jpg,embeddings_train_data\footwear\positive\ad027ef4620e563fb196e8a8733a9f53.jpg,embeddings_train_data\footwear\positive\bf07117aa7ccc2491a07f160ea8db8a0.jpg
embeddings_train_data\footwear\anchor\6484840988a16e2603eab06b36a17ba8.jpg,embeddings_train_data\footwear\positive\73f59c62f2c1f3071b4c25bb951fa8c5.jpg,embeddings_train_data\footwear\positive\d7f79d1ae1eb4c0e9db7764eabf6516b.jpg
embeddings_train_data\footwear\anchor\bba1d9392ebb3a2c131435dd0d6f5b01.jpg,embeddings_train_data\footwear\positive\818b0a2117bcd3e08286e1ff87ad193a.jpg,embeddings_train_data\footwear\positive\45d648f78072b2f7fc7ae0f44ab8886d.jpg
embeddings_train_data\footwear\anchor\f8e69c2644856d089c7303f058890486.jpg,embeddings_train_data\footwear\positive\bfe13ff4f7a94013577f730150fba7b0.jpg,embeddings_train_data\footwear\positive\c05e6de4b76b7e4cf87ff9a12d39d91e.jpg
embeddings_train_data\footwear\anchor\9962bf4a8abc1fed0dd045178c78e037.jpg,embeddings_train_data\footwear\positive\593ece3c3dc90f581965c7839e6af386.jpg,embeddings_train_data\footwear\positive\a11e2b62de7a815b8b39ee7ce4febf68.jpg
embeddings_train_data\footwear\anchor\5ad9641ad6daec6f3fa3465aeb719f6c.jpg,embeddings_train_data\footwear\positive\eb827763b756f89f3514b5906660047b.jpg,embeddings_train_data\footwear\positive\5ecf6a63522de563fb4ba18cfdab32b7.jpg
embeddings_train_data\footwear\anchor\bcf879308a8338d7559173440f91619f.jpg,embeddings_train_data\footwear\positive\f13d22c71e1d3b24e41d63e30135b0f7.jpg,embeddings_train_data\footwear\positive\d54ac03ff44162fc522d4f8c9aef22e7.jpg
embeddings_train_data\footwear\anchor\8ade598e20362c42e7088508aae8a094.jpg,embeddings_train_data\footwear\positive\ccbdfad19823ba8a1524bbb41b825717.jpg,embeddings_train_data\footwear\positive\1968d23ec9b3f50943b0162a8df98184.jpg
embeddings_train_data\footwear\anchor\a384b1c6147cc762c52229505d4511e4.jpg,embeddings_train_data\footwear\positive\0f8b93253507d6edc349caf18016d282.jpg,embeddings_train_data\footwear\positive\9ba375c50b9f74bf5f2b30b138ca2f93.jpg
embeddings_train_data\footwear\anchor\5ee25b0cb2fcf7fff4920798466025ae.jpg,embeddings_train_data\footwear\positive\86d9c8c3d9dc0be1fbd3eb4684a04633.jpg,embeddings_train_data\footwear\positive\5bb20e54419f23738b4aa747e690e6ca.jpg
embeddings_train_data\footwear\anchor\b23b3feaa0b92f083ef7289085d63b63.jpg,embeddings_train_data\footwear\positive\a22df83f40d5a46ce9f7944f62a9baf9.jpg,embeddings_train_data\footwear\positive\f28982f7953feef2899d533d6e8db43d.jpg
embeddings_train_data\footwear\anchor\10dbf4827cc4e2940e716cc49827d641.jpg,embeddings_train_data\footwear\positive\38c2c4adf4da2c9b8ab8023f178e0ee6.jpg,embeddings_train_data\footwear\positive\5ca34a640549d7c785c37a988446a204.jpg
embeddings_train_data\footwear\anchor\821d4ed3703b84e01293895412d3f453.jpg,embeddings_train_data\footwear\positive\d7e315ef10566af9c0b02aa1171c4402.jpg,embeddings_train_data\footwear\positive\09d3ee392a99dd2b14e9f667a2d11082.jpg
embeddings_train_data\footwear\anchor\97a6638a4948bb7d64ffd604f608a46f.jpg,embeddings_train_data\footwear\positive\7c6e36238301b35c49f009f70445a275.jpg,embeddings_train_data\footwear\positive\4a0b01601306655d3c495f219c6d96f0.jpg
embeddings_train_data\footwear\anchor\47df863834d87e99c003468affe559be.jpg,embeddings_train_data\footwear\positive\2787ce803e4be064fdcf377d98c1f593.jpg,embeddings_train_data\footwear\positive\4b4e2d857092cb8c072b62feee4b9b67.jpg
embeddings_train_data\footwear\anchor\1e3423056d4fb55712c3ae889c2a8e60.jpg,embeddings_train_data\footwear\positive\166c8f20e249a97f67ca30e71badef7b.jpg,embeddings_train_data\footwear\positive\10fbdd1a6f5f2f97feae2f7bb4887f6c.jpg
embeddings_train_data\footwear\anchor\5f56728989609bdc96b893c4cd77a67a.jpg,embeddings_train_data\footwear\positive\2cf8e1e1bab704e16cdda3a5c0af359f.jpg,embeddings_train_data\footwear\positive\5bea29ef972a2df96110ed6170e0992a.jpg
embeddings_train_data\footwear\anchor\12b619177f0e5013ea5fbbf9b137ba37.jpg,embeddings_train_data\footwear\positive\b474ca6c17e2c84f300a3b341ea003eb.jpg,embeddings_train_data\footwear\positive\18f7d1e170a92790b2f623bacfa7a4c9.jpg
embeddings_train_data\footwear\anchor\50ba9a8914649554d4c8397d056169d1.jpg,embeddings_train_data\footwear\positive\adb0f544fab894e7536c39bc34c8470e.jpg,embeddings_train_data\footwear\positive\a468d47e44b4a89ab32bd2136c6ac9d9.jpg
embeddings_train_data\footwear\anchor\6ad0b35900a60fc71a52bcea4d03ef4c.jpg,embeddings_train_data\footwear\positive\ca224dc91d73f9cb2a34bc1105eca0a7.jpg,embeddings_train_data\footwear\positive\677af4b8e70039fb5d7d66196257c86a.jpg
embeddings_train_data\footwear\anchor\a9f9e82c1c5ad02797d39d32a48a222c.jpg,embeddings_train_data\footwear\positive\beba46b83cb0799d3cf8a8f32877d8d8.jpg,embeddings_train_data\footwear\positive\bd52174e9347ec341fa2804785226bcb.jpg
embeddings_train_data\footwear\anchor\fed7a574caa806a47a61278bc70f2d51.jpg,embeddings_train_data\footwear\positive\5502d89dc2fceed66450edb6d24fc412.jpg,embeddings_train_data\footwear\positive\08800c21025f4caa5fb30fa0985804d1.jpg
embeddings_train_data\footwear\anchor\b4abcbb1d28427704223d335654787ff.jpg,embeddings_train_data\footwear\positive\57cd5dee70d961ec417681750bf5e9ec.jpg,embeddings_train_data\footwear\positive\ce7c3da0b83d762db30ae508c035b6d5.jpg
embeddings_train_data\footwear\anchor\6f9f331d5df7bcbba00cbb7ede2af05f.jpg,embeddings_train_data\footwear\positive\afd31b4cbfed43b0e13c8c85f4c0d818.jpg,embeddings_train_data\footwear\positive\ee29b7437ebd6e241046e1ac23470e7a.jpg
embeddings_train_data\footwear\anchor\0ed64c93cfc14afcc270aa99a4fd59f1.jpg,embeddings_train_data\footwear\positive\afd36a877ce61bfcd79cd94819d3e309.jpg,embeddings_train_data\footwear\positive\65b39f68aa0742d7f22fe8986355e064.jpg
embeddings_train_data\footwear\anchor\10e249e6d20794a3cef2e1d2732c9b08.jpg,embeddings_train_data\footwear\positive\61dfb0152bfa4ce9272f2fd6aceb02fd.jpg,embeddings_train_data\footwear\positive\fabb98850b2c4d91995154f859d79277.jpg
embeddings_train_data\footwear\anchor\4fc30dc0bf2bb1629cc9c51ba72b021b.jpg,embeddings_train_data\footwear\positive\9034d0d1699d51abb0d76521fe5287a4.jpg,embeddings_train_data\footwear\positive\1fee16d4ea073562aa75f753b940f213.jpg
embeddings_train_data\footwear\anchor\f5ffc262a4bf31c0076501e1bcb6a38e.jpg,embeddings_train_data\footwear\positive\d07e58deac7d5e201fbdaa247e1a4c2a.jpg,embeddings_train_data\footwear\positive\81f662e5c2a7ec08b54ff57d7c131e9e.jpg
embeddings_train_data\footwear\anchor\6fb7ac8fcf28aa9ac75c016b4afbc572.jpg,embeddings_train_data\footwear\positive\75bbbb4aa68c34f9f135980990763ce8.jpg,embeddings_train_data\footwear\positive\5c542f1366b765dd07238048d4238cab.jpg
embeddings_train_data\footwear\anchor\b7b7975438da5c41338044c7e1d246af.jpg,embeddings_train_data\footwear\positive\dba26d38a2805882973a48d436b365a5.jpg,embeddings_train_data\footwear\positive\bef73165ee77bd587d814daa6eeb5401.jpg
embeddings_train_data\footwear\anchor\dafeb0fb60a1d9e857a3e1f61d77b6e8.jpg,embeddings_train_data\footwear\positive\ba1ac5d691f5f0670542a890c0dc6705.jpg,embeddings_train_data\footwear\positive\4f3957681f3f91a77e953667356242da.jpg
embeddings_train_data\footwear\anchor\93d149bb680b05b11d31a6eef6f3f1ba.jpg,embeddings_train_data\footwear\positive\b2db6822935e3b40fa38a11869db39a8.jpg,embeddings_train_data\footwear\positive\4840b9f6ea5693dc9eef58f696bb7b00.jpg
embeddings_train_data\footwear\anchor\96706ee1f5878a575732a2ffde7ff737.jpg,embeddings_train_data\footwear\positive\b645fc83f4cce9264bead93c6ddafde2.jpg,embeddings_train_data\footwear\positive\a22df83f40d5a46ce9f7944f62a9baf9.jpg
embeddings_train_data\footwear\anchor\97a6638a4948bb7d64ffd604f608a46f.jpg,embeddings_train_data\footwear\positive\00bb32e64d05e25921fb121a3ebb2a1b.jpg,embeddings_train_data\footwear\positive\a59427e56edd8d9ce30e96daef30ec2e.jpg
embeddings_train_data\footwear\anchor\caeebe5c3ea007ea519fa91b9f3ae9e3.jpg,embeddings_train_data\footwear\positive\e0fa34066dfa4fad1fe20cb8f70cc027.jpg,embeddings_train_data\footwear\positive\226e42292df05690b8ff25b75951f45c.jpg
embeddings_train_data\footwear\anchor\f1680c6862aeb3be36b4a7617b99e53c.jpg,embeddings_train_data\footwear\positive\f68f7f6f75827cb2bbed846370f1a22e.jpg,embeddings_train_data\footwear\positive\a10962c7d65a9166b7efc7a4e1827e11.jpg
embeddings_train_data\footwear\anchor\87174fe8c3e0ad21e0750ac240a2c545.jpg,embeddings_train_data\footwear\positive\21eea5f33c757970312f26c53182a166.jpg,embeddings_train_data\footwear\positive\c1966759a115ec67c2677d7c79dd9a6a.jpg
embeddings_train_data\footwear\anchor\27884a07f24999ce4424e1abaa8d94be.jpg,embeddings_train_data\footwear\positive\58b7cd98bd95d28d26ce2e2e063cc045.jpg,embeddings_train_data\footwear\positive\64c0048bacbd4b463fd70ea09f7e9a5c.jpg
embeddings_train_data\footwear\anchor\32b1289221f32bc0d057fe37ea7714f1.jpg,embeddings_train_data\footwear\positive\d331caaf9679a30a0bd1a2292c471583.jpg,embeddings_train_data\footwear\positive\81f662e5c2a7ec08b54ff57d7c131e9e.jpg
embeddings_train_data\footwear\anchor\45a0c66073bc38f26b89f922bb6ff8e1.jpg,embeddings_train_data\footwear\positive\45d07b5ae24902eccb6b0cd7b9fc5730.jpg,embeddings_train_data\footwear\positive\0f47e43d5692d4f22ec234d43128becd.jpg
embeddings_train_data\footwear\anchor\9a93f8b66cc6766d00fb865a39ee18fe.jpg,embeddings_train_data\footwear\positive\c375a36d2c0d860ea1754a35fe5f730a.jpg,embeddings_train_data\footwear\positive\20cd34b896f5d4dac44e27a99e770400.jpg
embeddings_train_data\footwear\anchor\5250274ba846312f1844e0ad2dfc5456.jpg,embeddings_train_data\footwear\positive\89fd9dbb7fa619b0133d9f3d2f5cdefb.jpg,embeddings_train_data\footwear\positive\b0b94870c0eaec64cabd5fa8efb2a748.jpg
embeddings_train_data\footwear\anchor\90666d95c6bd3f6394d5f96bce8245a6.jpg,embeddings_train_data\footwear\positive\c5e59372af622d41dbbaea9f4c59c281.jpg,embeddings_train_data\footwear\positive\07b67daff022633789ae0e755c8bffe4.jpg
embeddings_train_data\footwear\anchor\e6bcda51bce591e0c32d4d18b214ffce.jpg,embeddings_train_data\footwear\positive\d6deb019d87c2292dc5a0dd3668ba6b1.jpg,embeddings_train_data\footwear\positive\12caa37cc095f712a42ae0d06c6a1fd3.jpg
embeddings_train_data\footwear\anchor\d591286f935996dfdcf6d87da07b749d.jpg,embeddings_train_data\footwear\positive\29a503bde4e3a8816d6e569baf726c26.jpg,embeddings_train_data\footwear\positive\479828bf878d1049b7b45950f089dd81.jpg
embeddings_train_data\footwear\anchor\cb89741990b2c28e13a210d90d124381.jpg,embeddings_train_data\footwear\positive\d87cf2d58c64f879d24c1e713435c654.jpg,embeddings_train_data\footwear\positive\73aaa39bdcd52e38a2553a5a816a6395.jpg
embeddings_train_data\footwear\anchor\2d83125bfe7a9fe52e910d415a4ac371.jpg,embeddings_train_data\footwear\positive\9be895e6655c286ca2ab047d87d4a46f.jpg,embeddings_train_data\footwear\positive\2787ce803e4be064fdcf377d98c1f593.jpg
embeddings_train_data\footwear\anchor\cec81896513d183d42254e868484a271.jpg,embeddings_train_data\footwear\positive\acee0fc7a9df0e0c0a9efa9c51af13ac.jpg,embeddings_train_data\footwear\positive\ab99055f26fcb018dee3346b633fba23.jpg
embeddings_train_data\footwear\anchor\1dea8d497e41aaa40e3a1588c78276db.jpg,embeddings_train_data\footwear\positive\29a503bde4e3a8816d6e569baf726c26.jpg,embeddings_train_data\footwear\positive\465e75618b5458b3bc418482a8874c6d.jpg
embeddings_train_data\footwear\anchor\d2635ab4f86b67cb94c7fe155fbf64c8.jpg,embeddings_train_data\footwear\positive\f6759e2caba239175da3843ef0068f91.jpg,embeddings_train_data\footwear\positive\d73072740f24d8ef12b940b98f92b376.jpg
embeddings_train_data\footwear\anchor\8937ef89c3628141035b74ebe52e423e.jpg,embeddings_train_data\footwear\positive\4f0c093b6a654840feaaab13ef05831a.jpg,embeddings_train_data\footwear\positive\09021899b60923260523f3e89f251137.jpg
embeddings_train_data\footwear\anchor\0f64bb897cec64adec3c4f857fe4d949.jpg,embeddings_train_data\footwear\positive\720c7ad0d06457cd72932e10514d1a01.jpg,embeddings_train_data\footwear\positive\a65e1805caec5895a2ba12b4af7b2994.jpg
