anchor,positive,negative
embeddings_train_data\bottomwear\anchor\e8334d10ef485c6e74d7f376eafa0ed4.jpg,embeddings_train_data\bottomwear\positive\d41807543f71f20db295805f35259bf6.jpg,embeddings_train_data\bottomwear\positive\051edaaa393878828293621d33188db8.jpg
embeddings_train_data\bottomwear\anchor\cff06a8c8c6bea0ae6daa7daa1468c79.jpg,embeddings_train_data\bottomwear\positive\afdabed3ebcfaade4b70e053df6d227d.jpg,embeddings_train_data\bottomwear\positive\ac4b0b556bae0c6c69026f737f8d3dc3.jpg
embeddings_train_data\bottomwear\anchor\dc26abc2b0eaa5d060512863d736e7ba.jpg,embeddings_train_data\bottomwear\positive\a0625679128a823cfadf8e89511e7cdd.jpg,embeddings_train_data\bottomwear\positive\9dfcf8f31ce32758636b1269b843acab.jpg
embeddings_train_data\bottomwear\anchor\48698a5bdf5154b988e991988a66562d.jpg,embeddings_train_data\bottomwear\positive\04b38c22836287a17a472d99b5588e44.jpg,embeddings_train_data\bottomwear\positive\e262576b12fd6f3cd14b84e276001474.jpg
embeddings_train_data\bottomwear\anchor\b981b52852e2a7b110f0927a1fd1d475.jpg,embeddings_train_data\bottomwear\positive\bde6c20c1381b59ba4a96996a1b5b441.jpg,embeddings_train_data\bottomwear\positive\504b40f493ecf5d880c7ec29595e1158.jpg
embeddings_train_data\bottomwear\anchor\a1a3396671129678c0635b926a3450cb.jpg,embeddings_train_data\bottomwear\positive\17e3376fd705201d876296a9af530e37.jpg,embeddings_train_data\bottomwear\positive\b07d789ec35cf3e6c6322646bc72913f.jpg
embeddings_train_data\bottomwear\anchor\ed9953bcc2fbdd6bbe4f226066779646.jpg,embeddings_train_data\bottomwear\positive\5410ef6504ae41a507ea31ddfe8304ec.jpg,embeddings_train_data\bottomwear\positive\fc3a75a51fd4dafebab367ebc0f385b2.jpg
embeddings_train_data\bottomwear\anchor\4da3b4edfd222e447b0b609218281c0b.jpg,embeddings_train_data\bottomwear\positive\c1e10ff46b63bc070363f61e0248ad55.jpg,embeddings_train_data\bottomwear\positive\885b3f67ab04239716e4af804717bfb1.jpg
embeddings_train_data\bottomwear\anchor\d9b5be199f31935943629a9f050da168.jpg,embeddings_train_data\bottomwear\positive\48d31b6a7ab1588047a9ac17031e8752.jpg,embeddings_train_data\bottomwear\positive\02ba9351e4fc6a0af2337d68c68ebafb.jpg
embeddings_train_data\bottomwear\anchor\8c7074c2378ddfe1db40d256690fb21c.jpg,embeddings_train_data\bottomwear\positive\456d68a82315aa511a69d6786603720f.jpg,embeddings_train_data\bottomwear\positive\4fd321649db18a1af8a45e24cfb7362c.jpg
embeddings_train_data\bottomwear\anchor\fcf2b8abb7f8c9bd3309985aa7affd06.jpg,embeddings_train_data\bottomwear\positive\74541acea5ab3497a27f546d9005175e.jpg,embeddings_train_data\bottomwear\positive\270a7b3ba9b9d5aea23802a55cedc078.jpg
embeddings_train_data\bottomwear\anchor\9c749390b32f48e2479134a97fb330f0.jpg,embeddings_train_data\bottomwear\positive\c15a464b616e46127ff487974a6cb707.jpg,embeddings_train_data\bottomwear\positive\e9a233d1739f0424da06475257e19454.jpg
embeddings_train_data\bottomwear\anchor\c0709750bdaf5e8ad35a395b87524595.jpg,embeddings_train_data\bottomwear\positive\0a0e97aa4fd9969772ef16861702aab4.jpg,embeddings_train_data\bottomwear\positive\bae546ec593f66d84fe624b2fb4d2b3b.jpg
embeddings_train_data\bottomwear\anchor\178ebe920880607834fb698216736d22.jpg,embeddings_train_data\bottomwear\positive\3c47975fdb2b330ab3435b3175ac9dbd.jpg,embeddings_train_data\bottomwear\positive\b12ff809884f9debd15c6f60be796fd1.jpg
embeddings_train_data\bottomwear\anchor\95c2d7780aaef7f27dea31fc9917bf47.jpg,embeddings_train_data\bottomwear\positive\7d7caa3664a43a6c05f0f6045eb7b317.jpg,embeddings_train_data\bottomwear\positive\a927431d4f3428c06cca2e879a722283.jpg
embeddings_train_data\bottomwear\anchor\1e0a9cd2f36928ece5215493d9685c9f.jpg,embeddings_train_data\bottomwear\positive\93af99d7941f505f6a7c247134dbea6a.jpg,embeddings_train_data\bottomwear\positive\202ae49aa35e035dfc59b6c300e8814a.jpg
embeddings_train_data\bottomwear\anchor\ca7725d7c247bc87ee67ef0895fb2a98.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg,embeddings_train_data\bottomwear\positive\7f6cac2200931faf4477ef7aefe91368.jpg
embeddings_train_data\bottomwear\anchor\ed3203d313b70503746060dc2c36116a.jpg,embeddings_train_data\bottomwear\positive\f3e41d369489e1ccc023a3af1a7f7b69.jpg,embeddings_train_data\bottomwear\positive\760324e5e8084b70700051e03d997fc2.jpg
embeddings_train_data\bottomwear\anchor\eca3cc643482f3a98d89083d19382fa9.jpg,embeddings_train_data\bottomwear\positive\41650ec366613b32ce30be0b520bfa4e.jpg,embeddings_train_data\bottomwear\positive\7349007e9fb78ab20e366aff045be3fe.jpg
embeddings_train_data\bottomwear\anchor\7422a9d19af493cfdfe069841fcb7521.jpg,embeddings_train_data\bottomwear\positive\964c2561f165a0821cd365ebd1c387c3.jpg,embeddings_train_data\bottomwear\positive\69f9181c38a4448988ade2d9b221c678.jpg
embeddings_train_data\bottomwear\anchor\6a84c7711b7fde92c50b345ddcd5cc49.jpg,embeddings_train_data\bottomwear\positive\8c9f6d5412f39fb4bbc5827e6642be11.jpg,embeddings_train_data\bottomwear\positive\4016ca11b93ef76c59d1caef53af9c51.jpg
embeddings_train_data\bottomwear\anchor\4d9b5bad3bbf3a5ec238a40ee8c49c60.jpg,embeddings_train_data\bottomwear\positive\11906532d81fab904b13e0c3b8782582.jpg,embeddings_train_data\bottomwear\positive\56976b2238ac3d05223eabbdc4f4838b.jpg
embeddings_train_data\bottomwear\anchor\865da124871041b1091f2a532ee39f7d.jpg,embeddings_train_data\bottomwear\positive\70e20cf62d36c959e73ff619fd9a6563.jpg,embeddings_train_data\bottomwear\positive\2df4158f8548dc24e2deeb95cad11e8b.jpg
embeddings_train_data\bottomwear\anchor\9670b64916fcc4268d40d0cb94f0e655.jpg,embeddings_train_data\bottomwear\positive\29a4d9c55eb6df875b980f9ba29b1ab8.jpg,embeddings_train_data\bottomwear\positive\803add5f42c4c6d39a2f8872839b74ac.jpg
embeddings_train_data\bottomwear\anchor\39fed014fa13c3130221c7da7674677f.jpg,embeddings_train_data\bottomwear\positive\e180c81c8f1cea46901e6902b5d561bf.jpg,embeddings_train_data\bottomwear\positive\a927431d4f3428c06cca2e879a722283.jpg
embeddings_train_data\bottomwear\anchor\98c71956e1e186fa1899504765e8f723.jpg,embeddings_train_data\bottomwear\positive\85d157a35baf6074c7d2aae9be2babe7.jpg,embeddings_train_data\bottomwear\positive\5c2fecde972ba16eeb84e54410dde13e.jpg
embeddings_train_data\bottomwear\anchor\36e5c2b64bfb7a38aff68d08f45344f1.jpg,embeddings_train_data\bottomwear\positive\bf0e8cada4f4f7238b58ff08673c3c0a.jpg,embeddings_train_data\bottomwear\positive\3dbf1f57d78e05b8d13bc1ef91d1a460.jpg
embeddings_train_data\bottomwear\anchor\96e6d9de62c0aeec969d0a161b341afa.jpg,embeddings_train_data\bottomwear\positive\73d897aece2517818f69fd2a2bd59b10.jpg,embeddings_train_data\bottomwear\positive\e5b872822409df4066ef9b5f54d961d9.jpg
embeddings_train_data\bottomwear\anchor\0c65aac177c0b69d20c406e374c2722c.jpg,embeddings_train_data\bottomwear\positive\b33e1fd89ea6a152386d450e616ab2c3.jpg,embeddings_train_data\bottomwear\positive\3497c5b4c2a7ce92776f9a7d97586caf.jpg
embeddings_train_data\bottomwear\anchor\2e5643604a148762a9a7546eee308110.jpg,embeddings_train_data\bottomwear\positive\902eaf9b1b3d202ed9f5eff92247b167.jpg,embeddings_train_data\bottomwear\positive\e3e1bb8e7a6c221a4fc42687ff068ca8.jpg
embeddings_train_data\bottomwear\anchor\805c411aa062b1ec922388591d678c4a.jpg,embeddings_train_data\bottomwear\positive\50ccb4310fb6914c317fed130d3d2173.jpg,embeddings_train_data\bottomwear\positive\7dcda93e24a8432cb92ccf05c27ce477.jpg
embeddings_train_data\bottomwear\anchor\8f0b63f47fb4f6c5064dcf46c16f1d21.jpg,embeddings_train_data\bottomwear\positive\917b41a3e843beb86306075d42bdf70e.jpg,embeddings_train_data\bottomwear\positive\40ef14101843241a3903f78304099ccc.jpg
embeddings_train_data\bottomwear\anchor\a52e4ef9f20850fdca554e8f671604bd.jpg,embeddings_train_data\bottomwear\positive\d5df9506ee612417f4dccc315d4f3185.jpg,embeddings_train_data\bottomwear\positive\1e1c85451d0e52a872074b9eece3baf6.jpg
embeddings_train_data\bottomwear\anchor\b6cd2cbb7f94fb45d20370030f7cc92d.jpg,embeddings_train_data\bottomwear\positive\686f5fe5556c4939a0ef37002f8b50c2.jpg,embeddings_train_data\bottomwear\positive\39d03c26929fea3187508dcd940f3810.jpg
embeddings_train_data\bottomwear\anchor\ae3f459a28543fa00c0197d27d4c20ed.jpg,embeddings_train_data\bottomwear\positive\4dfa5fd9492f1b9f8b54bffe295b53bb.jpg,embeddings_train_data\bottomwear\positive\ebbc9ece57b093f785ab73241deb2931.jpg
embeddings_train_data\bottomwear\anchor\cb74fe9e85bd6fb3db10de27e983fd9c.jpg,embeddings_train_data\bottomwear\positive\b2feba3ef55b5fb782891fc04c14db1a.jpg,embeddings_train_data\bottomwear\positive\b4e28178c0810cb0e16ddefe863e0e9f.jpg
embeddings_train_data\bottomwear\anchor\8a9f6a150839af895701fc1611b1f3dc.jpg,embeddings_train_data\bottomwear\positive\d077dd47d4e6ebdfc5fede78c57701e2.jpg,embeddings_train_data\bottomwear\positive\58baf3694e43357f72ed324237b64e37.jpg
embeddings_train_data\bottomwear\anchor\e39d59c9b70045f0cea3c3270553ead7.jpg,embeddings_train_data\bottomwear\positive\3b0fbcbba231729b059f14ffa284b011.jpg,embeddings_train_data\bottomwear\positive\14c33d0762de883965cfe9c368e4ebd5.jpg
embeddings_train_data\bottomwear\anchor\0a6a49a19bd239b408dea53d91c56abe.jpg,embeddings_train_data\bottomwear\positive\857eb3ab925d5da5b835c5b5ab84bc46.jpg,embeddings_train_data\bottomwear\positive\4f52b33ad3251400f698478506ac2993.jpg
embeddings_train_data\bottomwear\anchor\f551e4e5236b80b63f10c48254d35849.jpg,embeddings_train_data\bottomwear\positive\86ca30ce38d03edf62581d719764b96b.jpg,embeddings_train_data\bottomwear\positive\c0f202450c92bd7d88323c533a21780f.jpg
embeddings_train_data\bottomwear\anchor\07205abd3e6a8e41e332e7a925859c23.jpg,embeddings_train_data\bottomwear\positive\d55d5969c80dd6e84d9e8c72f52f179b.jpg,embeddings_train_data\bottomwear\positive\7ec69b59a6558caa8f70a4d99d58fc6f.jpg
embeddings_train_data\bottomwear\anchor\bc8042ca4f67ca860e0e7187f67d13bb.jpg,embeddings_train_data\bottomwear\positive\e680c8cecb511fb61e0215ac2a77b1a2.jpg,embeddings_train_data\bottomwear\positive\420ae77bff792c5f42633c8e09316061.jpg
embeddings_train_data\bottomwear\anchor\b5576219d219687c073c9007ed958120.jpg,embeddings_train_data\bottomwear\positive\28b7681484a6b1be25f88d55c23976bf.jpg,embeddings_train_data\bottomwear\positive\94ba93214cf6d7619968406df3d68f0f.jpg
embeddings_train_data\bottomwear\anchor\1d180bba2c0cdb0bfaa6a6a11d8d2fe7.jpg,embeddings_train_data\bottomwear\positive\de2f29ab1f8c909ab87f1bff0785fa26.jpg,embeddings_train_data\bottomwear\positive\48b6955147080f7c88ceabecc53ba48c.jpg
embeddings_train_data\bottomwear\anchor\5b935af3af5dc2ca1c359b4feee53cbd.jpg,embeddings_train_data\bottomwear\positive\67b7e438e3a69968a02cf2b978795cdb.jpg,embeddings_train_data\bottomwear\positive\80966fadd64573c05140445f7ea9fa27.jpg
embeddings_train_data\bottomwear\anchor\1154fc921288447d52da8896431cb2e3.jpg,embeddings_train_data\bottomwear\positive\7e62ee7f3b691d9a16f2a8622acb39e1.jpg,embeddings_train_data\bottomwear\positive\261511237451559c54857d244afa1a32.jpg
embeddings_train_data\bottomwear\anchor\6a889c005244fb62003eaa60e0c9cca0.jpg,embeddings_train_data\bottomwear\positive\359d420fc8134a44dbc7be5a900d5828.jpg,embeddings_train_data\bottomwear\positive\9fd22b17513dc6d9e7c7632da77925e0.jpg
embeddings_train_data\bottomwear\anchor\c188138dad977acdb5b1a3b83e35a364.jpg,embeddings_train_data\bottomwear\positive\e53994c97813ee9c480abd4bd4a799d9.jpg,embeddings_train_data\bottomwear\positive\192c82629796c3f05fd385339e79a5b7.jpg
embeddings_train_data\bottomwear\anchor\2cc1bcd88847858d3567fe6935f0cb41.jpg,embeddings_train_data\bottomwear\positive\6e2b2ed291dec7e2dfa692b9ab5fafd8.jpg,embeddings_train_data\bottomwear\positive\2632307ae0f88a43248534375e3706f6.jpg
embeddings_train_data\bottomwear\anchor\c1e531c0ed738fb6e7a66c63cb318866.jpg,embeddings_train_data\bottomwear\positive\10ada3f05aefdf9d3b928235ad3b62bd.jpg,embeddings_train_data\bottomwear\positive\5f140bca684b602f295c58c7feedcb3c.jpg
embeddings_train_data\bottomwear\anchor\16afffec63145720e4eda04afbc88eb2.jpg,embeddings_train_data\bottomwear\positive\21df6f036144661e7b95d6a361a0b02a.jpg,embeddings_train_data\bottomwear\positive\62e2dfb82537e0332cdb03f0f8f2b890.jpg
embeddings_train_data\bottomwear\anchor\bacd51db5b450bd8d83d1705d0ac0a73.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg,embeddings_train_data\bottomwear\positive\a3d54811eab6002ad46e9dbf94fa4a61.jpg
embeddings_train_data\bottomwear\anchor\39d87e9814176c1d78a5b34c2c02e181.jpg,embeddings_train_data\bottomwear\positive\ce1c9eed3dfc2f6a1451088ab3647429.jpg,embeddings_train_data\bottomwear\positive\f285c92c596730c118bb9b9c9b20ffb2.jpg
embeddings_train_data\bottomwear\anchor\541fe2110472dd9a7201d713efb96465.jpg,embeddings_train_data\bottomwear\positive\2c8006a66943fb2dbd0e208887376867.jpg,embeddings_train_data\bottomwear\positive\3fb81017548db318a6493f8060a646d2.jpg
embeddings_train_data\bottomwear\anchor\f7e3b486cc47087d961a40c850e9ee4c.jpg,embeddings_train_data\bottomwear\positive\2c3c9a478676e48eb0fba539b9892451.jpg,embeddings_train_data\bottomwear\positive\449cd68aa73689c96a9de2cd30fa40d0.jpg
embeddings_train_data\bottomwear\anchor\a52e4ef9f20850fdca554e8f671604bd.jpg,embeddings_train_data\bottomwear\positive\1e25e2a149d65d133353b8a0cc42d64f.jpg,embeddings_train_data\bottomwear\positive\11203e706c60620a3c578143822a155d.jpg
embeddings_train_data\bottomwear\anchor\89888803e52be2f70cd4dc597eb071c8.jpg,embeddings_train_data\bottomwear\positive\b3eb0de190f1837f1a7bf2267b75f392.jpg,embeddings_train_data\bottomwear\positive\49f4c88e486c239cbb172820d4611c9b.jpg
embeddings_train_data\bottomwear\anchor\2bc0b1d2bb1e31bf264defd57b3de09e.jpg,embeddings_train_data\bottomwear\positive\de7f2c9bd27b9644350f7786062268b4.jpg,embeddings_train_data\bottomwear\positive\171b41c8ab9017600a09d1302e2afa03.jpg
embeddings_train_data\bottomwear\anchor\6dc9c7a8445c00c531dc2244ccbf2824.jpg,embeddings_train_data\bottomwear\positive\7f8795969188cdd3884b7956d7cf9b6c.jpg,embeddings_train_data\bottomwear\positive\955f92ecbc36bc57919b83a290b5f0fc.jpg
embeddings_train_data\bottomwear\anchor\8949c3558b331515f43051b581ac9fc2.jpg,embeddings_train_data\bottomwear\positive\d5ca4ae90243e5d258214d26a5820abb.jpg,embeddings_train_data\bottomwear\positive\b25f6d9803e98258179bdcc9be67c31a.jpg
embeddings_train_data\bottomwear\anchor\4ba20497202173666adbbdc59c13f4d0.jpg,embeddings_train_data\bottomwear\positive\c15a464b616e46127ff487974a6cb707.jpg,embeddings_train_data\bottomwear\positive\40fc1859bd6936fe91687fb7d3446a6d.jpg
embeddings_train_data\bottomwear\anchor\f82b3d6111f1f9454e7d737f70ee8caf.jpg,embeddings_train_data\bottomwear\positive\7911addfc30497dd8e80e2881317a5c4.jpg,embeddings_train_data\bottomwear\positive\a81eabdbf08ec79dc2dbf499bb2097f9.jpg
embeddings_train_data\bottomwear\anchor\47817e1471a71ae15289f03086d9e7c5.jpg,embeddings_train_data\bottomwear\positive\a1d8f036e05a2e730c705fc723a91d2e.jpg,embeddings_train_data\bottomwear\positive\4118f47dd6c9a12907083c0381aa80a1.jpg
embeddings_train_data\bottomwear\anchor\9495b48089a75d7e8f28548884e6ad5d.jpg,embeddings_train_data\bottomwear\positive\c4335379605c791b9b7f3f3844067881.jpg,embeddings_train_data\bottomwear\positive\ff6552f3db1e05a56fb3bc0e65665149.jpg
embeddings_train_data\bottomwear\anchor\6a946704c5ae06e9f604a8d5da86a17b.jpg,embeddings_train_data\bottomwear\positive\ce6e93e71b7d63bea28f11e8061698ae.jpg,embeddings_train_data\bottomwear\positive\aef006ebb59cf3eb53215af7c1cae30d.jpg
embeddings_train_data\bottomwear\anchor\8e169b102de53a1d03bf7b06ca31e43d.jpg,embeddings_train_data\bottomwear\positive\d8df3eb2a822451a75a700ddb8c1fdaa.jpg,embeddings_train_data\bottomwear\positive\b35ae3694a4df93591cc7e9f6d865150.jpg
embeddings_train_data\bottomwear\anchor\16fa0b7cb69ce37150f30c264e06a25f.jpg,embeddings_train_data\bottomwear\positive\903f2e3c9acfd56c27b7c44b6d5a1e65.jpg,embeddings_train_data\bottomwear\positive\6bb0f1cdf9377afa7925d0ab89a36530.jpg
embeddings_train_data\bottomwear\anchor\8097658f3bcb67c434af38a6e337690e.jpg,embeddings_train_data\bottomwear\positive\6a93c2b2098fb79d3cbfcbccc5a87f43.jpg,embeddings_train_data\bottomwear\positive\ad11b23a4ba29feadf5e8da76552bae3.jpg
embeddings_train_data\bottomwear\anchor\3e0bf16ac0ff8e6f6ece2e870bc1f93b.jpg,embeddings_train_data\bottomwear\positive\ddf1f7e41fcb228c6cf03a6a7018aa9a.jpg,embeddings_train_data\bottomwear\positive\21bdc259c6e4efb56995af4e5e8007aa.jpg
embeddings_train_data\bottomwear\anchor\89888803e52be2f70cd4dc597eb071c8.jpg,embeddings_train_data\bottomwear\positive\27fb22085cc95111c3ac326bc1282225.jpg,embeddings_train_data\bottomwear\positive\c6f7c45be80328770b13d48351c48825.jpg
embeddings_train_data\bottomwear\anchor\e76ae37f448d54f2a5c24462eb99bb40.jpg,embeddings_train_data\bottomwear\positive\27626274a4f89a9e1b6bdba035de22b1.jpg,embeddings_train_data\bottomwear\positive\1eead9a24c63253e082d2e90528d7727.jpg
embeddings_train_data\bottomwear\anchor\f9a2a77868a9c69615de8d169aa98290.jpg,embeddings_train_data\bottomwear\positive\a439a784b89bd706408c8ac4f2ffcaab.jpg,embeddings_train_data\bottomwear\positive\e6a178cea6d4658f6ce407bc588264bd.jpg
embeddings_train_data\bottomwear\anchor\e7886e944e0d4690a6a15be4f4362b18.jpg,embeddings_train_data\bottomwear\positive\5b35fba3e45374cf74573582d6f1295f.jpg,embeddings_train_data\bottomwear\positive\644718cae08214e25895de16fec1ffb5.jpg
embeddings_train_data\bottomwear\anchor\30a29251195d921bc2183b2aadd4c369.jpg,embeddings_train_data\bottomwear\positive\25425a2617f5d676e3f5abe489d55982.jpg,embeddings_train_data\bottomwear\positive\979f46e2df5344fdf9debd848138c5d5.jpg
embeddings_train_data\bottomwear\anchor\73491a900c2b2e5fa729b54e36d1602e.jpg,embeddings_train_data\bottomwear\positive\75aeda14cc18265ff62d5709886fd6f1.jpg,embeddings_train_data\bottomwear\positive\3f01424dedaca5b99d23d78f66088589.jpg
embeddings_train_data\bottomwear\anchor\528975e0e0e3cc79117955b0d66af8e5.jpg,embeddings_train_data\bottomwear\positive\b8579719513c4260a6c62f205087242f.jpg,embeddings_train_data\bottomwear\positive\32549ab38c6df53c6851c869138a64bd.jpg
embeddings_train_data\bottomwear\anchor\71a1244c6d00d00b439fda8564f5648a.jpg,embeddings_train_data\bottomwear\positive\8cb3d8e7630f50ea1e7f0aad0f883e56.jpg,embeddings_train_data\bottomwear\positive\e56c0c5fb5b261b11701eaed87c29ef8.jpg
embeddings_train_data\bottomwear\anchor\0855e495548a97fb19a3a609b3a35992.jpg,embeddings_train_data\bottomwear\positive\10548e7e418f4dd98cb16d1636c4859f.jpg,embeddings_train_data\bottomwear\positive\b420427f7128196cb8d71811cb51794d.jpg
embeddings_train_data\bottomwear\anchor\d28435bd27ffc8f0ceb62cb7ef1b75d9.jpg,embeddings_train_data\bottomwear\positive\7d4f297c0d6b47c5da9dda635cbdcfa4.jpg,embeddings_train_data\bottomwear\positive\35b25f0ae68e37212f29b678c9433d6b.jpg
embeddings_train_data\bottomwear\anchor\e13f09dc0ba1d5c2a88fbeb6dee5993d.jpg,embeddings_train_data\bottomwear\positive\a0af7158317ec78afdd92e694079151a.jpg,embeddings_train_data\bottomwear\positive\7da01d20316d9bd8c85b6143f5b0681b.jpg
embeddings_train_data\bottomwear\anchor\dce3957176efbc6132721254d323a4e1.jpg,embeddings_train_data\bottomwear\positive\f86017bc2e570936f6850e92267e15f3.jpg,embeddings_train_data\bottomwear\positive\236b731ca8f3f3bf901e4f5f536627d3.jpg
embeddings_train_data\bottomwear\anchor\9aeab9d1ea1e8b9df0af650b633a77c1.jpg,embeddings_train_data\bottomwear\positive\5339ee4abd7ec7527066190b1603af49.jpg,embeddings_train_data\bottomwear\positive\bcd4697e2f2bbcb8e770d90a83785301.jpg
embeddings_train_data\bottomwear\anchor\cfc915405041e98f50a631f0044ac4d8.jpg,embeddings_train_data\bottomwear\positive\05d2bcb67fb60917a50a2ae30e3009ac.jpg,embeddings_train_data\bottomwear\positive\c890d7a1d4c13cbe0de4814b5cd181f9.jpg
embeddings_train_data\bottomwear\anchor\edebbccfe892802ebd6c5f7a300e6178.jpg,embeddings_train_data\bottomwear\positive\311faffb39c1edaac4ebc832e9b859d0.jpg,embeddings_train_data\bottomwear\positive\2aac66f0cd84fb14696e49a477d35429.jpg
embeddings_train_data\bottomwear\anchor\ed76b25c93379819b8eea28df02fdd90.jpg,embeddings_train_data\bottomwear\positive\825a0ce6ee5cb07b350a06e339092dfb.jpg,embeddings_train_data\bottomwear\positive\65fdcf36fd44e8bcd12023f63008ac5f.jpg
embeddings_train_data\bottomwear\anchor\b03ab045237eda8a78ba6d8de6d3179f.jpg,embeddings_train_data\bottomwear\positive\68279b3f4bed035b217877a68034d69d.jpg,embeddings_train_data\bottomwear\positive\b79a6afe546562177e3f40e8e6602fd9.jpg
embeddings_train_data\bottomwear\anchor\44ca0f06592db7682f4b94e02815ef12.jpg,embeddings_train_data\bottomwear\positive\d7f79d1ae1eb4c0e9db7764eabf6516b.jpg,embeddings_train_data\bottomwear\positive\c97cbefdb7338ee82d5cd9e60ecfaeb2.jpg
