anchor,positive,negative
embeddings_train_data\topwear\anchor\233a9ac38e432f7d94011be2add8b879.jpg,embeddings_train_data\topwear\positive\81e2a1fcbfa01d806f1c2f004331518a.jpg,embeddings_train_data\topwear\positive\11834f7ded3dc6a80c7595d7fcc72db7.jpg
embeddings_train_data\topwear\anchor\3acf3ea2981629965580c8808fbe9147.jpg,embeddings_train_data\topwear\positive\0f3d6268dc25d99cdddb1304d43d891c.jpg,embeddings_train_data\topwear\positive\0a978f723d07fe6736b985741cd70d88.jpg
embeddings_train_data\topwear\anchor\d845455cf1954da040f570b410dcf2fd.jpg,embeddings_train_data\topwear\positive\57092c05f61fde4e68ea499985887d14.jpg,embeddings_train_data\topwear\positive\60d70563c6fb66e588b1bde7a36e14fd.jpg
embeddings_train_data\topwear\anchor\6df535bf00cc0f10688f443ee469ad7c.jpg,embeddings_train_data\topwear\positive\5221c964936b87451dacc4040afa8719.jpg,embeddings_train_data\topwear\positive\8a040c179d4bd03c0b0d82ceef36dcc1.jpg
embeddings_train_data\topwear\anchor\3387fb120bcb4c7dc23241dda9c84094.jpg,embeddings_train_data\topwear\positive\88feeac0bf31679d9b606600189ec064.jpg,embeddings_train_data\topwear\positive\a8b3995559eb868218de56c0a55bd1dd.jpg
embeddings_train_data\topwear\anchor\d18f442c85179a22247ed1e146410bb0.jpg,embeddings_train_data\topwear\positive\9fb6ebb423477d95b42ee18f01948a6a.jpg,embeddings_train_data\topwear\positive\571e727d95c3d8848e060ed6dd530d39.jpg
embeddings_train_data\topwear\anchor\8eebcc68975700790b9344877e199636.jpg,embeddings_train_data\topwear\positive\fca14641a912499330a05a0cad25ab40.jpg,embeddings_train_data\topwear\positive\2c46b467c187be259c64aadd24b3457a.jpg
embeddings_train_data\topwear\anchor\20d3aa92734f5a0f23265be0bce4c27e.jpg,embeddings_train_data\topwear\positive\68279b3f4bed035b217877a68034d69d.jpg,embeddings_train_data\topwear\positive\b51117612c018fc9435b7561ba242bcf.jpg
embeddings_train_data\topwear\anchor\eb4f2346b758fc42e37a631aa0992850.jpg,embeddings_train_data\topwear\positive\f8bbb7cb9f84a528e60d925bd9c69efa.jpg,embeddings_train_data\topwear\positive\7db88de1d43427e0b10069c69d81db6c.jpg
embeddings_train_data\topwear\anchor\b2d9aeb31b19af8c9967879e0b622559.jpg,embeddings_train_data\topwear\positive\4a3322266cd98aa9e0eee3e820e6572f.jpg,embeddings_train_data\topwear\positive\1b91a3995df0510ad32b492876d6c804.jpg
embeddings_train_data\topwear\anchor\286d7a03c5f5fd1b860e0cc57fb8aef7.jpg,embeddings_train_data\topwear\positive\5f2cee9c48c38311d1b42b006f8d5677.jpg,embeddings_train_data\topwear\positive\52d009af67b565167eb594aab0026529.jpg
embeddings_train_data\topwear\anchor\aff3959d13ccd7659763805d111d72f1.jpg,embeddings_train_data\topwear\positive\70853706cbb4558ab64b977f6cd01bd0.jpg,embeddings_train_data\topwear\positive\7e8c394ead860d1ab393a21982a91755.jpg
embeddings_train_data\topwear\anchor\74bf826f91b43cd245095da5b1d019af.jpg,embeddings_train_data\topwear\positive\266798d5eef7ce74a8944ce055c1a2a3.jpg,embeddings_train_data\topwear\positive\8bc4cb95084262103c2ce43201bf87ec.jpg
embeddings_train_data\topwear\anchor\15db0921db23c1f43653d1958b6971cc.jpg,embeddings_train_data\topwear\positive\22ac86d3291c210a4ee0b72c49cdedbb.jpg,embeddings_train_data\topwear\positive\5cf8c619c83a60a9922189330575dad8.jpg
embeddings_train_data\topwear\anchor\5195132eab37d55164598370fbec0fe4.jpg,embeddings_train_data\topwear\positive\82b0f6f6068b8d81bc8bc15146fad62f.jpg,embeddings_train_data\topwear\positive\2cdc12658482e4b98d0f41cbc6324052.jpg
embeddings_train_data\topwear\anchor\a40e8fcd75e46fa2294e6bc402b0af89.jpg,embeddings_train_data\topwear\positive\717c6ac310867efd2048c9e929e50232.jpg,embeddings_train_data\topwear\positive\7a7fe68f521a50502fcf99cc79cfeaf2.jpg
embeddings_train_data\topwear\anchor\d9f35f2227b361dbed4676de9529cf67.jpg,embeddings_train_data\topwear\positive\8071751372dcd72ac31089e9603e6397.jpg,embeddings_train_data\topwear\positive\79c0f43aa6af294c2c24b7edc486bfc8.jpg
embeddings_train_data\topwear\anchor\18bb916a4108f0fed4b20e0aeeae8ac8.jpg,embeddings_train_data\topwear\positive\a1034f29b15b7aabb80adf7b2e7070f5.jpg,embeddings_train_data\topwear\positive\363da3ce49f51bf8933dfe6ac62d0a8f.jpg
embeddings_train_data\topwear\anchor\915ccadfe9cf0091703cb33bf98c9e6e.jpg,embeddings_train_data\topwear\positive\9bd57f29ac8fca9a7bd3f1a18d94081f.jpg,embeddings_train_data\topwear\positive\e5beb642d16a306ce6992a150bdfa2e9.jpg
embeddings_train_data\topwear\anchor\3063c1d164d9521c4c2ab35449f6c698.jpg,embeddings_train_data\topwear\positive\cf34c0edcc4ea679b2e58012667724db.jpg,embeddings_train_data\topwear\positive\b2eb8c765cb4099c9074d634e17726f2.jpg
embeddings_train_data\topwear\anchor\d0abc81b2dad5ed917c92c7d20a7b6ee.jpg,embeddings_train_data\topwear\positive\0f1df4217f6bca85a10f870900c7700a.jpg,embeddings_train_data\topwear\positive\85df651bc6719165a4365df774a4b39b.jpg
embeddings_train_data\topwear\anchor\90c1aa37d0dbd94d25e2f62c10667224.jpg,embeddings_train_data\topwear\positive\06b8bab75a2949ebed80d888883edf69.jpg,embeddings_train_data\topwear\positive\f26f0cdf78e815c156951f029b2a11eb.jpg
embeddings_train_data\topwear\anchor\17b8240ba4101a3cb150543b31e6be1f.jpg,embeddings_train_data\topwear\positive\5999fe6afb875b02926ebf12622fe0e9.jpg,embeddings_train_data\topwear\positive\8e5337553dcfc636601fed0daf780359.jpg
embeddings_train_data\topwear\anchor\91c590696f13667bbb8d5ce991bfeea2.jpg,embeddings_train_data\topwear\positive\b04dea0a6f88a8898c8679bead249583.jpg,embeddings_train_data\topwear\positive\e97cdf43cf584627509d7de835a358ce.jpg
embeddings_train_data\topwear\anchor\ca15a1853f11b62d9666325febb66f65.jpg,embeddings_train_data\topwear\positive\6731d171ae91444fa578a94b282501be.jpg,embeddings_train_data\topwear\positive\c858e30c5140dfaa47d3b45d0d97099b.jpg
embeddings_train_data\topwear\anchor\66684bb5fb7f659f198993ab6eff2137.jpg,embeddings_train_data\topwear\positive\b79a6afe546562177e3f40e8e6602fd9.jpg,embeddings_train_data\topwear\positive\c6f1de85bc8b676eecbf082bbd912e5d.jpg
embeddings_train_data\topwear\anchor\12323c756bd5ff9d2b2ea52211163948.jpg,embeddings_train_data\topwear\positive\2b0cf19be1fb55ea02ba2cfbd37b653b.jpg,embeddings_train_data\topwear\positive\b573762dea075574c693a8ff3507354c.jpg
embeddings_train_data\topwear\anchor\86ac6af55fa93bd0212d431af8c2a8c1.jpg,embeddings_train_data\topwear\positive\2635714182b19c6481a39a02525f2067.jpg,embeddings_train_data\topwear\positive\4db8acb71379de1b96bf18b66d6d9f8c.jpg
embeddings_train_data\topwear\anchor\cf9e5920ba50e71cb77e58bcb4d847b0.jpg,embeddings_train_data\topwear\positive\d3c80c294f4bb8fb8e2fa3df855b44e8.jpg,embeddings_train_data\topwear\positive\eb5224c5af78f214cf22e916cea387a7.jpg
embeddings_train_data\topwear\anchor\7447e29eb3efd5122a6994747ae11193.jpg,embeddings_train_data\topwear\positive\05f7d381678e41f6911926b1420acf14.jpg,embeddings_train_data\topwear\positive\9bb986d3bd88843e6ab38a6d3d8c6751.jpg
embeddings_train_data\topwear\anchor\588889b28d4d73850a8f1ebfb4462386.jpg,embeddings_train_data\topwear\positive\bea5ffd6f2514f31d713e5492a361765.jpg,embeddings_train_data\topwear\positive\8f16aaf374d8ebe78fc066186432d407.jpg
embeddings_train_data\topwear\anchor\9735c885eaf5253263e4d98e9ffd93cd.jpg,embeddings_train_data\topwear\positive\5c65bbf53a8e5ec831a51c3de32945b8.jpg,embeddings_train_data\topwear\positive\62dee6122dddf427b0f901baf8922e65.jpg
embeddings_train_data\topwear\anchor\fd4856e8443428136fcad8357e4e8a14.jpg,embeddings_train_data\topwear\positive\8a040c179d4bd03c0b0d82ceef36dcc1.jpg,embeddings_train_data\topwear\positive\1e78d22850822daa342bcfff00829083.jpg
embeddings_train_data\topwear\anchor\b5a0a321f5b0a5f4792afd0ff53db0e0.jpg,embeddings_train_data\topwear\positive\7380bc9ca3dd20b88109789a3dff5650.jpg,embeddings_train_data\topwear\positive\887aec9fc83f30dc214048012bf9deb2.jpg
embeddings_train_data\topwear\anchor\b23062c420fb255807c374a2964a9122.jpg,embeddings_train_data\topwear\positive\197362f515964328d73b8faa14e2002a.jpg,embeddings_train_data\topwear\positive\1de0a87c90f3daec1b73ff0fd0f3ebad.jpg
embeddings_train_data\topwear\anchor\71d56962ec47974e66c7b7d5973ee51e.jpg,embeddings_train_data\topwear\positive\cc0e91c438a2b7b22d0cfc125323c69a.jpg,embeddings_train_data\topwear\positive\bb4301f3d567662019a536fbabbca5ac.jpg
embeddings_train_data\topwear\anchor\eb0e1d68f648c94a4be9fae65b219415.jpg,embeddings_train_data\topwear\positive\9f47e5fc130be8ea87aaf75561ac57f7.jpg,embeddings_train_data\topwear\positive\5ab0c7aa75b5f12b3053753db3251efe.jpg
embeddings_train_data\topwear\anchor\86a9c9f43679b9e029aa90863c3ad00d.jpg,embeddings_train_data\topwear\positive\b819c014d7e1b930ae00b92062cd9cc5.jpg,embeddings_train_data\topwear\positive\beeae2a7e66a2ea10595f079de9dcac1.jpg
embeddings_train_data\topwear\anchor\e8da95ba2ec8253e966fb104a0c9e75d.jpg,embeddings_train_data\topwear\positive\eb569c0eb9948458cba06499bc2d21bb.jpg,embeddings_train_data\topwear\positive\0f5a578d125eecd13c04e33a7b149352.jpg
embeddings_train_data\topwear\anchor\d1757bd8e0ae8942098d473a452e22ec.jpg,embeddings_train_data\topwear\positive\dd668fbdb11602c61b97cdf820226cca.jpg,embeddings_train_data\topwear\positive\c0822b5a9c2830d28bd69f6979eb1f06.jpg
embeddings_train_data\topwear\anchor\c10860318b2e09a0bab294fd6dbc2f3d.jpg,embeddings_train_data\topwear\positive\53f98ca98b31d01a2104763011df6bf5.jpg,embeddings_train_data\topwear\positive\aafecca8b8acf79177b0363f214ae4ee.jpg
embeddings_train_data\topwear\anchor\aa014ffa95b0179b9d7bac15f0758a56.jpg,embeddings_train_data\topwear\positive\66cf139aa65fcf428cc3285738f78938.jpg,embeddings_train_data\topwear\positive\155471b06258d1780631edba4ad75015.jpg
embeddings_train_data\topwear\anchor\ac46cce25fd5f775313e67e3d3ff83e8.jpg,embeddings_train_data\topwear\positive\e3059d88f1a012a4307530674ddeb317.jpg,embeddings_train_data\topwear\positive\2567680e4aef89c9323c61f8aba32458.jpg
embeddings_train_data\topwear\anchor\3888a5b958d85f703596de4d0f600e6e.jpg,embeddings_train_data\topwear\positive\4402bcd0ddc9a3ca06cfb49ed9c6b10e.jpg,embeddings_train_data\topwear\positive\dc3c586ef3be85cc4815f7e0b9662407.jpg
embeddings_train_data\topwear\anchor\b62c9cb937f54bf2c83888983dd51474.jpg,embeddings_train_data\topwear\positive\b46ba3b59e0f2f7835eb712163efd86f.jpg,embeddings_train_data\topwear\positive\71061dbac8d11c3bc94d14a93b225e80.jpg
embeddings_train_data\topwear\anchor\6ec4946c2e9d0e5a2c2b8bc7adcd6e68.jpg,embeddings_train_data\topwear\positive\250ea7769dd2862a590557ea90519479.jpg,embeddings_train_data\topwear\positive\8cb3d8e7630f50ea1e7f0aad0f883e56.jpg
embeddings_train_data\topwear\anchor\aa384cc3631994f8beb0100b81a7853a.jpg,embeddings_train_data\topwear\positive\0450dea0912365d354a5999f756ebe38.jpg,embeddings_train_data\topwear\positive\b025a1c21a0348d9caa0496475a7bb68.jpg
embeddings_train_data\topwear\anchor\b7c16195a41b29dcbfb9a45025d0f4a4.jpg,embeddings_train_data\topwear\positive\d9e763dbd1678c578e1b141a7465d42f.jpg,embeddings_train_data\topwear\positive\276b44396e1c953808f4b4c3762afca8.jpg
embeddings_train_data\topwear\anchor\add8942e6b916c9197de343cc3cc853e.jpg,embeddings_train_data\topwear\positive\783ae0bf4588b55c514a778f757bc334.jpg,embeddings_train_data\topwear\positive\7208082090fd5124135f945c9266cb51.jpg
embeddings_train_data\topwear\anchor\d221b87f9243ddf06844877d0d4c63ee.jpg,embeddings_train_data\topwear\positive\24ed91706e70455a2cb56ba1a78b02b8.jpg,embeddings_train_data\topwear\positive\4eade17f5f12a9b579be48dd2f4bc6ea.jpg
embeddings_train_data\topwear\anchor\e3d8a8d1634c81b92445acee83d013ff.jpg,embeddings_train_data\topwear\positive\88b2e8a2d7d62ddbb1efa5db1881f011.jpg,embeddings_train_data\topwear\positive\7380bc9ca3dd20b88109789a3dff5650.jpg
embeddings_train_data\topwear\anchor\01e2a7bd19f1bab21983a3a55e2a9960.jpg,embeddings_train_data\topwear\positive\8261c895e386f5a6be45e3c19ebe4e01.jpg,embeddings_train_data\topwear\positive\73360222d218935922e85d5b2211f5c2.jpg
embeddings_train_data\topwear\anchor\5f40ca2805a7e34e951bd32feeedabe7.jpg,embeddings_train_data\topwear\positive\9ffecb3b2cb7b6ed158082155f04d9bd.jpg,embeddings_train_data\topwear\positive\7391ba581dabc3913ca37f22d4c31db9.jpg
embeddings_train_data\topwear\anchor\ac05ce50449c3efea4bac4e3be78a47f.jpg,embeddings_train_data\topwear\positive\b9d8aa1250be46074598cd4ec61bda65.jpg,embeddings_train_data\topwear\positive\f7b04ee86f62ba77c155e14f45ad98d2.jpg
embeddings_train_data\topwear\anchor\9206da99725e7868a91cef86af18de2b.jpg,embeddings_train_data\topwear\positive\d8ffe072d565baedd1fea4f455d0c7ea.jpg,embeddings_train_data\topwear\positive\3ef3e21202aee0894fa725dd1efa09b2.jpg
embeddings_train_data\topwear\anchor\2db01194e98511b47125f80993b2fa80.jpg,embeddings_train_data\topwear\positive\212388b5bbd03aece4cbba7eb8b480b5.jpg,embeddings_train_data\topwear\positive\8cb3d8e7630f50ea1e7f0aad0f883e56.jpg
embeddings_train_data\topwear\anchor\e99bc75df7d086376acc6836b00f8db4.jpg,embeddings_train_data\topwear\positive\52f105a58587242585121aeef53beb01.jpg,embeddings_train_data\topwear\positive\c4ac14eaa358832b59ca5733c65d1150.jpg
embeddings_train_data\topwear\anchor\8aeaa2a9486291aff6f48eff5b079883.jpg,embeddings_train_data\topwear\positive\bb15abb2cf1ceb11d22874e315dbfad3.jpg,embeddings_train_data\topwear\positive\580119cef4d544868ce42df8af851694.jpg
embeddings_train_data\topwear\anchor\0394bce095bc65cbc4b361de274eeb42.jpg,embeddings_train_data\topwear\positive\751a0a39ba1287771aaf0225ccc1b1da.jpg,embeddings_train_data\topwear\positive\de766c8525f1e405ad7dbae9fd1ba017.jpg
embeddings_train_data\topwear\anchor\3a063c46f60cf351e820870a95191892.jpg,embeddings_train_data\topwear\positive\e9e30af6ce85c3c62915137671b95696.jpg,embeddings_train_data\topwear\positive\50b03c6c5afc223582929ecdc800c15d.jpg
embeddings_train_data\topwear\anchor\99b74d45eedf55c8908591f79b64e5e3.jpg,embeddings_train_data\topwear\positive\fe650b9c21911264bd9af8aebd64d11c.jpg,embeddings_train_data\topwear\positive\77e0d647ec515e54b97c63456f3ddcd1.jpg
embeddings_train_data\topwear\anchor\4dc7c2d05bd6b162c498f5ec54a50057.jpg,embeddings_train_data\topwear\positive\4719d4ca865f0a82a8f0f86f611d1fe8.jpg,embeddings_train_data\topwear\positive\4aecd6ae2af7ba2559ca57879b6e8ac5.jpg
embeddings_train_data\topwear\anchor\1e47f8f4cd771f83b51c1eaff111787c.jpg,embeddings_train_data\topwear\positive\b0ff62020ee9dab65224b05578eb79d9.jpg,embeddings_train_data\topwear\positive\a40fad97775803b37ee310046a4c8da9.jpg
embeddings_train_data\topwear\anchor\eefe7e52ead1307e23cbf849b0dd4328.jpg,embeddings_train_data\topwear\positive\b8b76f9de60578e8b3ec2cf30b9e2788.jpg,embeddings_train_data\topwear\positive\b4f358124b1a97328bb706061b8d59c5.jpg
embeddings_train_data\topwear\anchor\5f2dc60893a2d95a95278f096c91e568.jpg,embeddings_train_data\topwear\positive\a9ea4d06d1a4a79bea89656365e23718.jpg,embeddings_train_data\topwear\positive\816268925614af6ad07cd5f9127a910e.jpg
embeddings_train_data\topwear\anchor\005285520ad684270cebbe51ebc655e5.jpg,embeddings_train_data\topwear\positive\c4e1f7e3bf50acd35e917fa70f9f21e7.jpg,embeddings_train_data\topwear\positive\4f7a5f9762746a8aa65054e7679181ad.jpg
embeddings_train_data\topwear\anchor\64221ed31a64d6bb73ac5abb9bece57c.jpg,embeddings_train_data\topwear\positive\9324b28a8316718f1097b75157dad9c6.jpg,embeddings_train_data\topwear\positive\8574d24761431249b3ee331def5c0374.jpg
embeddings_train_data\topwear\anchor\db1625b38ab7c6ec9b5f06a5555a1104.jpg,embeddings_train_data\topwear\positive\54bcc14de0153ae77965ae4e00721839.jpg,embeddings_train_data\topwear\positive\c26ea150cdea7b0345a5d1d08ae7f775.jpg
embeddings_train_data\topwear\anchor\0960c4beb15a4bf9527a25214108db42.jpg,embeddings_train_data\topwear\positive\f1f4b99f0b846d444576fc0deedef445.jpg,embeddings_train_data\topwear\positive\a26a57d0376468e111643d87e0df02cb.jpg
embeddings_train_data\topwear\anchor\18c95688e4349c52eb95e42a5757c62c.jpg,embeddings_train_data\topwear\positive\b4e10bdaad9da9eebb8a2d3fc2a0c4f1.jpg,embeddings_train_data\topwear\positive\03269df4ff42ab9b2844934033641dda.jpg
embeddings_train_data\topwear\anchor\2dd64bbf6608097a701de9eb644002e1.jpg,embeddings_train_data\topwear\positive\01e5202682e70c89d994f7b68046841b.jpg,embeddings_train_data\topwear\positive\ac83882272ac1309e380a3bddd6b150f.jpg
embeddings_train_data\topwear\anchor\aff1fb085edeb028e1d5fb767682434e.jpg,embeddings_train_data\topwear\positive\beb6d97b18ab5c0d3b23bfc6b91e748e.jpg,embeddings_train_data\topwear\positive\f8bbb7cb9f84a528e60d925bd9c69efa.jpg
embeddings_train_data\topwear\anchor\bb7cfa0b4f48f18b3932c1249fd70419.jpg,embeddings_train_data\topwear\positive\7ac582e18d661e47abff740bb2f4afb3.jpg,embeddings_train_data\topwear\positive\a6937e045d37d6edada32797a26f1226.jpg
embeddings_train_data\topwear\anchor\aa81abb73443c71441ebb02704fbf2dd.jpg,embeddings_train_data\topwear\positive\b061466078a4a3ae9135e17a341a9e11.jpg,embeddings_train_data\topwear\positive\085d65d2a5d947177d2241f1065f8e63.jpg
embeddings_train_data\topwear\anchor\9aa343781e3ca313c0335727a3926560.jpg,embeddings_train_data\topwear\positive\d39ce58cc37cc6771c009646d99fec2c.jpg,embeddings_train_data\topwear\positive\9a17554d8709baa75c3ab8b837cd1a14.jpg
embeddings_train_data\topwear\anchor\649e8fc4e5fc1ed0209aba9d88bfa3e2.jpg,embeddings_train_data\topwear\positive\a9ea4d06d1a4a79bea89656365e23718.jpg,embeddings_train_data\topwear\positive\c489544662ec0d6653f965c50f8d2f8b.jpg
embeddings_train_data\topwear\anchor\fab26abc863a01354721793122ff3fc5.jpg,embeddings_train_data\topwear\positive\30841277d884a5d76f48eca06bf1a0a4.jpg,embeddings_train_data\topwear\positive\ea7094a838bfc24c692357ab6833ec27.jpg
embeddings_train_data\topwear\anchor\883996074747607de07dacf03af8ad34.jpg,embeddings_train_data\topwear\positive\35dfc50468c2d7b1e8916369d4dd59bb.jpg,embeddings_train_data\topwear\positive\f6ed93af0af73dd39b297b4a2502e179.jpg
embeddings_train_data\topwear\anchor\539ffea5796bc48cbb03bef686bbfdc1.jpg,embeddings_train_data\topwear\positive\575115474230ca5359dedba6a64d8b8b.jpg,embeddings_train_data\topwear\positive\c4bb0bc58c7adca7287963d610327cc4.jpg
embeddings_train_data\topwear\anchor\b943d81fdb6fcdd5d89937ff73a05d74.jpg,embeddings_train_data\topwear\positive\4d515a9e0e34cd36c269af2824d218df.jpg,embeddings_train_data\topwear\positive\c4314c5bb0a003fabd61bdad488cda56.jpg
embeddings_train_data\topwear\anchor\cbd59c551a7b0d20936125aa1cadf5df.jpg,embeddings_train_data\topwear\positive\3e98eccd4a887853dd32c07385cdca3d.jpg,embeddings_train_data\topwear\positive\20a4ed9ded94438f2e0056939c15a248.jpg
embeddings_train_data\topwear\anchor\2166376e929d5b11d4826454cbf3722d.jpg,embeddings_train_data\topwear\positive\964c164d601ebfc710cd5ae1c30c5785.jpg,embeddings_train_data\topwear\positive\703d77e2d2e5dd14675976edb78e9374.jpg
embeddings_train_data\topwear\anchor\56f406e252ef6378435a0facbb15fef3.jpg,embeddings_train_data\topwear\positive\977b8d015f7dbf29bb1883ace04c4bfe.jpg,embeddings_train_data\topwear\positive\93a10d430b1e8f860c6f29faf1ffafeb.jpg
embeddings_train_data\topwear\anchor\a062f140d74e6b3f71dd5feb56ccbe7c.jpg,embeddings_train_data\topwear\positive\74fcc6c53f1407fe4cf0abed3fca2101.jpg,embeddings_train_data\topwear\positive\e386820c85b17d2998657c8e7dee57a0.jpg
embeddings_train_data\topwear\anchor\8a3e7ad8802e05b394b6a5f01066ef2c.jpg,embeddings_train_data\topwear\positive\9bf47086934f7a2f300a3562228a9071.jpg,embeddings_train_data\topwear\positive\f58196fa0cd5efccf1017311aafe49fd.jpg
embeddings_train_data\topwear\anchor\f00e39682df3a1d21fd770481032efd7.jpg,embeddings_train_data\topwear\positive\3708aa311b71b363b543de1ea15254e8.jpg,embeddings_train_data\topwear\positive\fb581d8b3bcc4f00deddcc865fe618d4.jpg
embeddings_train_data\topwear\anchor\aac20e0db2f8290f4db5f352d3efc214.jpg,embeddings_train_data\topwear\positive\b40e640e29b6a899202cd1253a8e71d1.jpg,embeddings_train_data\topwear\positive\331b0ba6645a8a95a4ad2e06bd34d419.jpg
embeddings_train_data\topwear\anchor\2a3fdf130391cdc7da7542be1772663c.jpg,embeddings_train_data\topwear\positive\9552b67ae7e602b6eeac87d9b56e21b2.jpg,embeddings_train_data\topwear\positive\b45201cf4aedacab39c4137742de9020.jpg
embeddings_train_data\topwear\anchor\db46be26da95c781dcc4b5d714b862ca.jpg,embeddings_train_data\topwear\positive\b56a51aa98fc69cbfe5780807d612152.jpg,embeddings_train_data\topwear\positive\1fa2d9185ca0f93f5009a6ad88b95db0.jpg
embeddings_train_data\topwear\anchor\61226c323678ddeb8cda449c3e325340.jpg,embeddings_train_data\topwear\positive\12dd77e85419b8262a8ef820f38a64b5.jpg,embeddings_train_data\topwear\positive\ff5b6cdec2f4b69ec599807b33fa376a.jpg
